COU,Country,IND,Indicator,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
AUS,Australia,RHP,"Real house price indices, s.a.",2020-Q3,Q3-2020,IDX,Index,0,Units,,,106.7653442,,
AUS,Australia,RHP,"Real house price indices, s.a.",2020-Q4,Q4-2020,IDX,Index,0,Units,,,108.9882297,,
AUS,Australia,RHP,"Real house price indices, s.a.",2021,2021,IDX,Index,0,Units,,,123.745281,,
AUS,Australia,RHP,"Real house price indices, s.a.",2021-Q1,Q1-2021,IDX,Index,0,Units,,,114.4833722,,
AUS,Australia,RHP,"Real house price indices, s.a.",2021-Q2,Q2-2021,IDX,Index,0,Units,,,121.3984874,,
AUS,Australia,RHP,"Real house price indices, s.a.",2021-Q3,Q3-2021,IDX,Index,0,Units,,,127.4977098,,
AUS,Australia,RHP,"Real house price indices, s.a.",2021-Q4,Q4-2021,IDX,Index,0,Units,,,131.6015545,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2000,2000,1,RATIOS,0,Units,,,87.66711546,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2000-Q1,Q1-2000,1,RATIOS,0,Units,,,87.77421423,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2000-Q2,Q2-2000,1,RATIOS,0,Units,,,91.14219847,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2000-Q3,Q3-2000,1,RATIOS,0,Units,,,83.77063491,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2000-Q4,Q4-2000,1,RATIOS,0,Units,,,87.98141423,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2001,2001,1,RATIOS,0,Units,,,90.1802467,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2001-Q1,Q1-2001,1,RATIOS,0,Units,,,88.12216074,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2001-Q2,Q2-2001,1,RATIOS,0,Units,,,89.10602896,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2001-Q3,Q3-2001,1,RATIOS,0,Units,,,91.91246506,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2001-Q4,Q4-2001,1,RATIOS,0,Units,,,91.58033207,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2002,2002,1,RATIOS,0,Units,,,105.0574864,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2002-Q1,Q1-2002,1,RATIOS,0,Units,,,96.23969277,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2002-Q2,Q2-2002,1,RATIOS,0,Units,,,105.7320755,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2002-Q3,Q3-2002,1,RATIOS,0,Units,,,107.8368849,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2002-Q4,Q4-2002,1,RATIOS,0,Units,,,110.4212925,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2003,2003,1,RATIOS,0,Units,,,118.6517136,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2003-Q1,Q1-2003,1,RATIOS,0,Units,,,112.2660973,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2003-Q2,Q2-2003,1,RATIOS,0,Units,,,116.6170006,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2003-Q3,Q3-2003,1,RATIOS,0,Units,,,122.2904755,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2003-Q4,Q4-2003,1,RATIOS,0,Units,,,123.433281,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2004,2004,1,RATIOS,0,Units,,,117.9214913,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2004-Q1,Q1-2004,1,RATIOS,0,Units,,,122.3810612,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2004-Q2,Q2-2004,1,RATIOS,0,Units,,,115.9898039,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2004-Q3,Q3-2004,1,RATIOS,0,Units,,,117.5008807,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2004-Q4,Q4-2004,1,RATIOS,0,Units,,,115.8142196,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2005,2005,1,RATIOS,0,Units,,,114.2198252,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2005-Q1,Q1-2005,1,RATIOS,0,Units,,,115.5447007,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2005-Q2,Q2-2005,1,RATIOS,0,Units,,,113.529131,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2005-Q3,Q3-2005,1,RATIOS,0,Units,,,112.8751113,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2005-Q4,Q4-2005,1,RATIOS,0,Units,,,114.9303579,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2006,2006,1,RATIOS,0,Units,,,116.1280985,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2006-Q1,Q1-2006,1,RATIOS,0,Units,,,115.3135008,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2006-Q2,Q2-2006,1,RATIOS,0,Units,,,118.3148718,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2006-Q3,Q3-2006,1,RATIOS,0,Units,,,115.7815158,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2006-Q4,Q4-2006,1,RATIOS,0,Units,,,115.1025054,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2007,2007,1,RATIOS,0,Units,,,118.2760374,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2007-Q1,Q1-2007,1,RATIOS,0,Units,,,114.9168161,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2007-Q2,Q2-2007,1,RATIOS,0,Units,,,116.0556379,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2007-Q3,Q3-2007,1,RATIOS,0,Units,,,120.2544776,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2007-Q4,Q4-2007,1,RATIOS,0,Units,,,121.877218,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2008,2008,1,RATIOS,0,Units,,,114.8536043,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2008-Q1,Q1-2008,1,RATIOS,0,Units,,,120.7724066,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2008-Q2,Q2-2008,1,RATIOS,0,Units,,,118.1045112,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2008-Q3,Q3-2008,1,RATIOS,0,Units,,,114.7700943,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2008-Q4,Q4-2008,1,RATIOS,0,Units,,,105.767405,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2009,2009,1,RATIOS,0,Units,,,113.7208064,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2009-Q1,Q1-2009,1,RATIOS,0,Units,,,108.0378206,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2009-Q2,Q2-2009,1,RATIOS,0,Units,,,108.5991984,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2009-Q3,Q3-2009,1,RATIOS,0,Units,,,117.2029334,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2009-Q4,Q4-2009,1,RATIOS,0,Units,,,121.0432732,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2010,2010,1,RATIOS,0,Units,,,122.0953041,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2010-Q1,Q1-2010,1,RATIOS,0,Units,,,123.5513269,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2010-Q2,Q2-2010,1,RATIOS,0,Units,,,124.7428505,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2010-Q3,Q3-2010,1,RATIOS,0,Units,,,121.6370851,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2010-Q4,Q4-2010,1,RATIOS,0,Units,,,118.4499541,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2011,2011,1,RATIOS,0,Units,,,112.2700117,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2011-Q1,Q1-2011,1,RATIOS,0,Units,,,115.5895477,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2011-Q2,Q2-2011,1,RATIOS,0,Units,,,113.8597295,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2011-Q3,Q3-2011,1,RATIOS,0,Units,,,111.3318594,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2011-Q4,Q4-2011,1,RATIOS,0,Units,,,108.2989103,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2012,2012,1,RATIOS,0,Units,,,110.3834652,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2012-Q1,Q1-2012,1,RATIOS,0,Units,,,110.404331,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2012-Q2,Q2-2012,1,RATIOS,0,Units,,,108.5570235,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2012-Q3,Q3-2012,1,RATIOS,0,Units,,,111.2575164,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2012-Q4,Q4-2012,1,RATIOS,0,Units,,,111.3149901,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2013,2013,1,RATIOS,0,Units,,,114.6205239,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2013-Q1,Q1-2013,1,RATIOS,0,Units,,,111.2404837,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2013-Q2,Q2-2013,1,RATIOS,0,Units,,,113.3700847,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2013-Q3,Q3-2013,1,RATIOS,0,Units,,,115.959052,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2013-Q4,Q4-2013,1,RATIOS,0,Units,,,117.9124751,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2014,2014,1,RATIOS,0,Units,,,120.6068689,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2014-Q1,Q1-2014,1,RATIOS,0,Units,,,119.2666639,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2014-Q2,Q2-2014,1,RATIOS,0,Units,,,119.3423585,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2014-Q3,Q3-2014,1,RATIOS,0,Units,,,121.5324404,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2014-Q4,Q4-2014,1,RATIOS,0,Units,,,122.2860129,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2015,2015,1,RATIOS,0,Units,,,129.7768303,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2015-Q1,Q1-2015,1,RATIOS,0,Units,,,125.0413307,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2015-Q2,Q2-2015,1,RATIOS,0,Units,,,128.8746265,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2015-Q3,Q3-2015,1,RATIOS,0,Units,,,132.1816554,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2015-Q4,Q4-2015,1,RATIOS,0,Units,,,133.0097087,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2016,2016,1,RATIOS,0,Units,,,136.2728764,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2016-Q1,Q1-2016,1,RATIOS,0,Units,,,133.3502524,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2016-Q2,Q2-2016,1,RATIOS,0,Units,,,134.2507536,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2016-Q3,Q3-2016,1,RATIOS,0,Units,,,136.4016307,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2016-Q4,Q4-2016,1,RATIOS,0,Units,,,141.0888691,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2017,2017,1,RATIOS,0,Units,,,145.8004482,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2017-Q1,Q1-2017,1,RATIOS,0,Units,,,144.301693,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2017-Q2,Q2-2017,1,RATIOS,0,Units,,,146.7731575,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2017-Q3,Q3-2017,1,RATIOS,0,Units,,,147.0695403,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2017-Q4,Q4-2017,1,RATIOS,0,Units,,,145.0574018,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2018,2018,1,RATIOS,0,Units,,,139.8286203,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2018-Q1,Q1-2018,1,RATIOS,0,Units,,,143.995101,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2018-Q2,Q2-2018,1,RATIOS,0,Units,,,141.907645,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2018-Q3,Q3-2018,1,RATIOS,0,Units,,,139.5669023,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2018-Q4,Q4-2018,1,RATIOS,0,Units,,,133.8448328,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2019,2019,1,RATIOS,0,Units,,,130.7171401,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2019-Q1,Q1-2019,1,RATIOS,0,Units,,,129.7707135,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2019-Q2,Q2-2019,1,RATIOS,0,Units,,,129.228953,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2019-Q3,Q3-2019,1,RATIOS,0,Units,,,129.4284826,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2019-Q4,Q4-2019,1,RATIOS,0,Units,,,134.4404113,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2020,2020,1,RATIOS,0,Units,,,130.2106092,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2020-Q1,Q1-2020,1,RATIOS,0,Units,,,134.754173,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2020-Q2,Q2-2020,1,RATIOS,0,Units,,,128.8647684,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2020-Q3,Q3-2020,1,RATIOS,0,Units,,,125.2985551,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2020-Q4,Q4-2020,1,RATIOS,0,Units,,,131.9249402,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2021,2021,1,RATIOS,0,Units,,,147.8040479,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2021-Q1,Q1-2021,1,RATIOS,0,Units,,,137.3038443,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2021-Q2,Q2-2021,1,RATIOS,0,Units,,,148.193408,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2021-Q3,Q3-2021,1,RATIOS,0,Units,,,149.2402317,,
AUS,Australia,HPI_YDH_AVG,Standardised price-income ratio,2021-Q4,Q4-2021,1,RATIOS,0,Units,,,156.4787075,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2000,2000,IDX,Index,0,Units,,,64.87324297,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2000-Q1,Q1-2000,IDX,Index,0,Units,,,64.60389433,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2000-Q2,Q2-2000,IDX,Index,0,Units,,,64.78943833,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2000-Q3,Q3-2000,IDX,Index,0,Units,,,65.19733003,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2000-Q4,Q4-2000,IDX,Index,0,Units,,,64.90230917,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2001,2001,IDX,Index,0,Units,,,65.20781258,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2001-Q1,Q1-2001,IDX,Index,0,Units,,,65.28777235,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2001-Q2,Q2-2001,IDX,Index,0,Units,,,64.75416706,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2001-Q3,Q3-2001,IDX,Index,0,Units,,,64.76198217,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2001-Q4,Q4-2001,IDX,Index,0,Units,,,66.02732874,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2002,2002,IDX,Index,0,Units,,,65.43621789,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2002-Q1,Q1-2002,IDX,Index,0,Units,,,65.98608263,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2002-Q2,Q2-2002,IDX,Index,0,Units,,,65.75111226,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2002-Q3,Q3-2002,IDX,Index,0,Units,,,64.92967185,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2002-Q4,Q4-2002,IDX,Index,0,Units,,,65.07800484,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2003,2003,IDX,Index,0,Units,,,65.62715831,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2003-Q1,Q1-2003,IDX,Index,0,Units,,,64.87558678,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2003-Q2,Q2-2003,IDX,Index,0,Units,,,65.71576098,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2003-Q3,Q3-2003,IDX,Index,0,Units,,,66.10131789,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2003-Q4,Q4-2003,IDX,Index,0,Units,,,65.81596757,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2004,2004,IDX,Index,0,Units,,,67.65122207,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2004-Q1,Q1-2004,IDX,Index,0,Units,,,66.41480031,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2004-Q2,Q2-2004,IDX,Index,0,Units,,,67.17914605,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2004-Q3,Q3-2004,IDX,Index,0,Units,,,68.43022811,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2004-Q4,Q4-2004,IDX,Index,0,Units,,,68.58071382,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2005,2005,IDX,Index,0,Units,,,69.41918436,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2005-Q1,Q1-2005,IDX,Index,0,Units,,,68.42004006,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2005-Q2,Q2-2005,IDX,Index,0,Units,,,68.8462901,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2005-Q3,Q3-2005,IDX,Index,0,Units,,,70.01507595,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2005-Q4,Q4-2005,IDX,Index,0,Units,,,70.39533134,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2006,2006,IDX,Index,0,Units,,,72.64915269,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2006-Q1,Q1-2006,IDX,Index,0,Units,,,71.35896034,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2006-Q2,Q2-2006,IDX,Index,0,Units,,,71.96214223,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2006-Q3,Q3-2006,IDX,Index,0,Units,,,72.05873386,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2006-Q4,Q4-2006,IDX,Index,0,Units,,,75.21677431,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2007,2007,IDX,Index,0,Units,,,75.74697987,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2007-Q1,Q1-2007,IDX,Index,0,Units,,,76.04540825,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2007-Q2,Q2-2007,IDX,Index,0,Units,,,75.94795087,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2007-Q3,Q3-2007,IDX,Index,0,Units,,,75.66620563,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2007-Q4,Q4-2007,IDX,Index,0,Units,,,75.32835474,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2008,2008,IDX,Index,0,Units,,,77.1498355,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2008-Q1,Q1-2008,IDX,Index,0,Units,,,75.78231204,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2008-Q2,Q2-2008,IDX,Index,0,Units,,,76.43749182,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2008-Q3,Q3-2008,IDX,Index,0,Units,,,77.53229009,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2008-Q4,Q4-2008,IDX,Index,0,Units,,,78.84724806,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2009,2009,IDX,Index,0,Units,,,78.00609425,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2009-Q1,Q1-2009,IDX,Index,0,Units,,,78.83771546,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2009-Q2,Q2-2009,IDX,Index,0,Units,,,78.24620813,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2009-Q3,Q3-2009,IDX,Index,0,Units,,,77.874444,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2009-Q4,Q4-2009,IDX,Index,0,Units,,,77.06600942,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2010,2010,IDX,Index,0,Units,,,79.89450467,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2010-Q1,Q1-2010,IDX,Index,0,Units,,,78.41140246,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2010-Q2,Q2-2010,IDX,Index,0,Units,,,78.76515137,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2010-Q3,Q3-2010,IDX,Index,0,Units,,,80.20762745,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2010-Q4,Q4-2010,IDX,Index,0,Units,,,82.19383742,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2011,2011,IDX,Index,0,Units,,,85.35762163,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2011-Q1,Q1-2011,IDX,Index,0,Units,,,83.03990799,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2011-Q2,Q2-2011,IDX,Index,0,Units,,,84.93383382,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2011-Q3,Q3-2011,IDX,Index,0,Units,,,86.24884043,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2011-Q4,Q4-2011,IDX,Index,0,Units,,,87.20790425,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2012,2012,IDX,Index,0,Units,,,90.29344922,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2012-Q1,Q1-2012,IDX,Index,0,Units,,,88.83058694,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2012-Q2,Q2-2012,IDX,Index,0,Units,,,89.80626479,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2012-Q3,Q3-2012,IDX,Index,0,Units,,,91.00149505,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2012-Q4,Q4-2012,IDX,Index,0,Units,,,91.53545011,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2013,2013,IDX,Index,0,Units,,,93.34834044,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2013-Q1,Q1-2013,IDX,Index,0,Units,,,92.30662627,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2013-Q2,Q2-2013,IDX,Index,0,Units,,,93.37441611,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2013-Q3,Q3-2013,IDX,Index,0,Units,,,93.26928029,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2013-Q4,Q4-2013,IDX,Index,0,Units,,,94.44303907,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2014,2014,IDX,Index,0,Units,,,96.13402217,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2014-Q1,Q1-2014,IDX,Index,0,Units,,,94.71917482,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2014-Q2,Q2-2014,IDX,Index,0,Units,,,95.97255059,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2014-Q3,Q3-2014,IDX,Index,0,Units,,,95.81764552,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2014-Q4,Q4-2014,IDX,Index,0,Units,,,98.02671776,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2015,2015,IDX,Index,0,Units,,,100,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2015-Q1,Q1-2015,IDX,Index,0,Units,,,99.24942745,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2015-Q2,Q2-2015,IDX,Index,0,Units,,,99.48458151,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2015-Q3,Q3-2015,IDX,Index,0,Units,,,100.2771436,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2015-Q4,Q4-2015,IDX,Index,0,Units,,,100.9888474,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2016,2016,IDX,Index,0,Units,,,101.8162449,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2016-Q1,Q1-2016,IDX,Index,0,Units,,,102.043045,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2016-Q2,Q2-2016,IDX,Index,0,Units,,,101.8558091,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2016-Q3,Q3-2016,IDX,Index,0,Units,,,102.0610384,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2016-Q4,Q4-2016,IDX,Index,0,Units,,,101.3050869,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2017,2017,IDX,Index,0,Units,,,102.9575006,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2017-Q1,Q1-2017,IDX,Index,0,Units,,,101.8819312,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2017-Q2,Q2-2017,IDX,Index,0,Units,,,102.8080883,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2017-Q3,Q3-2017,IDX,Index,0,Units,,,103.0676374,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2017-Q4,Q4-2017,IDX,Index,0,Units,,,104.0723455,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2018,2018,IDX,Index,0,Units,,,104.7820799,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2018-Q1,Q1-2018,IDX,Index,0,Units,,,103.298751,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2018-Q2,Q2-2018,IDX,Index,0,Units,,,104.0239791,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2018-Q3,Q3-2018,IDX,Index,0,Units,,,105.0363,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2018-Q4,Q4-2018,IDX,Index,0,Units,,,106.7692893,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2019,2019,IDX,Index,0,Units,,,108.8975183,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2019-Q1,Q1-2019,IDX,Index,0,Units,,,107.6488991,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2019-Q2,Q2-2019,IDX,Index,0,Units,,,108.8704941,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2019-Q3,Q3-2019,IDX,Index,0,Units,,,109.0375424,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2019-Q4,Q4-2019,IDX,Index,0,Units,,,110.0331375,,
CHE,Switzerland,RHP,"Real house price indices, s.a.",2020,2020,IDX,Index,0,Units,,,114.0927112,,
